"Protocol","Time","d_time","Length","Source","Destination","dst_port"
"802.11","18.108064","0.102401","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.180769","0.072705","123","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.210466","0.029697","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.313442","0.102976","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.415841","0.102399","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.518242","0.102401","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.620130","0.101888","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.729185","0.109055","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","18.931938","0.202753","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.029731","0.097793","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.105483","0.075752","92","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.110112","0.004629","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.112160","0.002048","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.112651","0.000491","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.113184","0.000533","112","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.132640","0.019456","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.179233","0.046593","110","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.210956","0.031723","269","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.235042","0.024086","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.315491","0.080449","113","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.316515","0.001024","113","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.337508","0.020993","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.376910","0.039402","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.439395","0.062485","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.455778","0.016383","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.458338","0.002560","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.520289","0.061951","109","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.542818","0.022529","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.608332","0.065514","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.609868","0.001536","164","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.628834","0.018966","123","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.644705","0.015871","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.710735","0.066030","137","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.729188","0.018453","112","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.746595","0.017407","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.810575","0.063980","269","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.827493","0.016918","123","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.848997","0.021504","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.857680","0.008683","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.910413","0.052733","137","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","19.952929","0.042516","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.954979","0.002050","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","19.957027","0.002048","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.053794","0.096767","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.157217","0.103423","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.229922","0.072705","112","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.317027","0.087105","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.362086","0.045059","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.408679","0.046593","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.410188","0.001509","136","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.419913","0.009725","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.427620","0.007707","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.452710","0.025090","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.463462","0.010752","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.512590","0.049128","474","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.568932","0.056342","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.607310","0.038378","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.610382","0.003072","164","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.655461","0.045079","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.671843","0.016382","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.770658","0.098815","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.930916","0.160258","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.934500","0.003584","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.935524","0.001024","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.936013","0.000489","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.951884","0.015871","188","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.957540","0.005656","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.957516","-0.000024","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.957517","0.000001","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","20.961125","0.003608","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","20.975972","0.014847","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.077857","0.101885","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.180772","0.102915","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.247393","0.066621","112","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.282721","0.035328","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.310861","0.028140","277","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.317027","0.006166","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.349796","0.032769","113","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.362572","0.012776","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.385124","0.022552","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.411723","0.026599","136","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.453730","0.042007","118","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.487524","0.033794","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.509540","0.022016","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.513611","0.004071","474","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.513636","0.000025","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.515684","0.002048","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.515683","-0.000001","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.517707","0.002024","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.518756","0.001049","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.537187","0.018431","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.537674","0.000487","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.539235","0.001561","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.576613","0.037378","109","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.589922","0.013309","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.610378","0.020456","164","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","21.618596","0.008218","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.692323","0.073727","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.794725","0.102402","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","21.999525","0.204800","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.091177","0.091652","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.098855","0.007678","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.100903","0.002048","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.100903","0.000000","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.102439","0.001536","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.104998","0.002559","162","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.116263","0.011265","173","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.118826","0.002563","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.120844","0.002018","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.120846","0.000002","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.169485","0.048639","146","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.176169","0.006684","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.185898","0.009729","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.188969","0.003071","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.196622","0.007653","188","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.200232","0.003610","199","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.205354","0.005122","199","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.205352","-0.000002","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.205352","0.000000","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.271951","0.066599","491","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.293452","0.021501","260","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.295531","0.002079","80","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.301672","0.006141","80","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.307304","0.005632","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.308328","0.001024","172","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.368232","0.059904","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.370252","0.002020","181","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.426089","0.055837","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.426093","0.000004","112","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.426089","-0.000004","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.426060","-0.000029","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.471115","0.045055","277","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.477287","0.006172","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.511591","0.034304","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.513638","0.002047","113","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.592972","0.079334","136","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.614502","0.021530","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.616038","0.001536","118","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.624204","0.008166","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.639563","0.015359","99","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.645707","0.006144","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.657484","0.011777","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.673383","0.015899","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.674407","0.001024","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.674378","-0.000029","92","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.678504","0.004126","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.680550","0.002046","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.700520","0.019970","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.716392","0.015872","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.716391","-0.000001","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.717927","0.001536","109","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.770126","0.052199","164","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","22.777318","0.007192","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.780900","0.003582","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.789093","0.008193","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.821865","0.032772","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.886374","0.064509","142","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","22.921703","0.035329","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.029223","0.107520","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.130596","0.101373","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.233511","0.102915","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.272461","0.038950","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.273486","0.001025","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.273483","-0.000003","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.273483","0.000000","145","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.304206","0.030723","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.305230","0.001024","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.330856","0.025626","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.373326","0.042470","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.373326","0.000000","525","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.470118","0.096792","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.476775","0.006657","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.477260","0.000485","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.494694","0.017434","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.494694","0.000000","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.535142","0.040448","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.573004","0.037862","285","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.576100","0.003096","128","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.579174","0.003074","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.582757","0.003583","113","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.614988","0.032231","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.669261","0.054273","88","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.670285","0.001024","136","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.671306","0.001021","416","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.683622","0.012316","118","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.684133","0.000511","118","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.740451","0.056318","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.785510","0.045059","109","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.843366","0.057856","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.872524","0.029158","164","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.872523","-0.000001","1071","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","23.945255","0.072732","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.991847","0.046592","108","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.994920","0.003073","456","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","23.998503","0.003583","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.020007","0.021504","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.021546","0.001539","88","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.047656","0.026110","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.150055","0.102399","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.180262","0.030207","110","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.252518","0.072256","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.304204","0.051686","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","24.306252","0.002048","1211","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","24.354918","0.048666","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.457315","0.102397","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.580714","0.123399","26","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.582245","0.001531","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","24.611917","0.029672","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","24.617548","0.005631","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
"802.11","24.623181","0.005633","1476","Shenzhen_2c:52:5f","LGElectr_d3:1f:2d",""
