"Protocol","Time","d_time","Length","Source","Destination","dst_port"
"802.11","27.912502","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913014","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913015","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913015","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913015","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913015","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913508","0.000493","728","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","27.913528","0.000020","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913528","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913528","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913527","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913528","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913528","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.913507","-0.000021","728","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","27.913528","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914039","0.000511","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914039","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914040","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914039","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914039","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914019","-0.000020","745","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","27.914551","0.000532","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914552","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914553","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914553","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914531","-0.000022","969","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","27.914555","0.000024","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","27.914556","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.094819","0.180263","926","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.298619","0.203800","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.603771","0.305152","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.603771","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.603771","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.603771","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.604283","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.604795","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.604795","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.604771","-0.000024","926","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.604795","0.000024","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.605306","0.000511","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.605307","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.605306","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.605795","0.000489","926","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.605818","0.000023","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.605818","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606330","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606307","-0.000023","926","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.606841","0.000534","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606840","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606840","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606839","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.606818","-0.000021","926","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.607351","0.000533","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.607330","-0.000021","146","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.607351","0.000021","146","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.607351","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.607351","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.607330","-0.000021","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.607351","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.873047","0.265696","33","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.875119","0.002072","33","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.875618","0.000499","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.875618","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.875618","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.879714","0.004096","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.879714","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.879735","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.882295","0.002560","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.882295","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.883319","0.001024","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.883298","-0.000021","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883813","0.000515","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883810","-0.000003","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883831","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.883810","-0.000021","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883831","0.000021","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.883810","-0.000021","943","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883810","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883810","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.883810","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.884343","0.000533","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.884343","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.884322","-0.000021","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.884322","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.884322","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.884343","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.884854","0.000511","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.884834","-0.000020","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.884834","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885367","0.000533","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885346","-0.000021","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885346","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885346","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885367","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885367","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885366","-0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885366","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885366","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885366","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885368","0.000002","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885879","0.000511","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885858","-0.000021","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885861","0.000003","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.885880","0.000019","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.885858","-0.000022","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.886392","0.000534","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.886392","0.000000","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.886391","-0.000001","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.886392","0.000001","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.886392","0.000000","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.891493","0.005101","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.891493","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.891493","0.000000","252","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.900221","0.008728","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.904293","0.004072","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.904317","0.000024","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.908900","0.004583","723","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.931967","0.023067","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.940133","0.008166","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.940133","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.940158","0.000025","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.940133","-0.000025","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.968830","0.028697","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.971877","0.003047","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.972389","0.000512","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.972389","0.000000","1037","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","28.979582","0.007193","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","28.998527","0.018945","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.017957","0.019430","266","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.120446","0.102489","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.220773","0.100327","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.321150","0.100377","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.421989","0.100839","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.421989","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.421989","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.523390","0.101401","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.726142","0.202752","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.929406","0.203264","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.960638","0.031232","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.960613","-0.000025","325","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.960613","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961125","0.000512","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961125","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961150","0.000025","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.961125","-0.000025","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961125","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961125","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961149","0.000024","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.961125","-0.000024","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961125","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961149","0.000024","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.961661","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.961661","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.961637","-0.000024","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961637","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961637","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961637","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961637","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.961637","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962172","0.000535","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962149","-0.000023","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","325","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962171","0.000022","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962149","-0.000022","146","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962171","0.000022","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962148","-0.000023","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000001","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962149","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962170","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962661","0.000491","664","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962682","0.000021","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962683","0.000001","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.962661","-0.000022","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962661","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962661","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962661","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962661","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.962683","0.000022","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.963195","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.963173","-0.000022","342","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.963173","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.963195","0.000022","131","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.963195","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","29.963173","-0.000022","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","29.963187","0.000014","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.131685","0.168498","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.131685","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.131685","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.331891","0.200206","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.433765","0.101874","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.433765","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.433765","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.535667","0.101902","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.637029","0.101362","723","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.637541","0.000512","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.637555","0.000014","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.638065","0.000510","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.638053","-0.000012","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638053","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638053","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638053","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638053","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638053","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638063","0.000010","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.638574","0.000511","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.638574","0.000000","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.638565","-0.000009","266","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638565","0.000000","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638563","-0.000002","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638565","0.000002","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.638573","0.000008","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.639077","0.000504","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.639077","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.639077","0.000000","94","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.639077","0.000000","103","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
"802.11","30.639085","0.000008","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.639597","0.000512","104","8a:dc:96:3a:1f:6c","SENAONet_3a:1e:fd",""
"802.11","30.639589","-0.000008","100","SENAONet_3a:1e:fd","8a:dc:96:3a:1f:6c",""
