"Protocol","Time","d_time","Length","Source","src_port","Destination","dst_port"
"802.11","21.765557","0.002064","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.784997","0.019440","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.788580","0.003583","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.788582","0.000002","117","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.790630","0.002048","117","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.792692","0.002062","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.796262","0.003570","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.800374","0.004112","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.808565","0.008191","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.818789","0.010224","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.818791","0.000002","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.822903","0.004112","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.830565","0.007662","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.856184","0.025619","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.859256","0.003072","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.866934","0.007678","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.868984","0.002050","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.871011","0.002027","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.871032","0.000021","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.873061","0.002029","105","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.882807","0.009746","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.886392","0.003585","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.901219","0.014827","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.901733","0.000514","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.902264","0.000531","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.904312","0.002048","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.912996","0.008684","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.917092","0.004096","113","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.917092","0.000000","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.917092","0.000000","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.918629","0.001537","105","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.918629","0.000000","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.920678","0.002049","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.920676","-0.000002","113","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.920676","0.000000","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.922725","0.002049","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.922725","0.000000","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.924792","0.002067","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.924792","0.000000","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.924792","0.000000","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.926821","0.002029","125","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.926820","-0.000001","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.936548","0.009728","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.936539","-0.000009","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.939126","0.002587","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.943738","0.004612","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.943735","-0.000003","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.947320","0.003585","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.947321","0.000001","125","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.947321","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.949368","0.002047","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.949349","-0.000019","125","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.949348","-0.000001","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.951416","0.002068","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.951910","0.000494","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.951910","0.000000","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.951910","0.000000","113","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.952953","0.001043","125","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.958073","0.005120","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.963685","0.005612","121","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.963686","0.000001","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.964728","0.001042","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.964729","0.000001","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.966775","0.002046","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.966777","0.000002","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.968824","0.002047","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.977509","0.008685","125","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.979576","0.002067","125","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.982118","0.002542","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.982137","0.000019","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","21.993893","0.011756","121","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","21.995941","0.002048","113","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.000038","0.004097","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.000038","0.000000","100","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.002104","0.002066","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.007735","0.005631","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.009785","0.002050","125","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.011813","0.002028","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.011814","0.000001","117","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.013881","0.002067","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.019493","0.005612","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.019493","0.000000","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.020535","0.001042","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.020536","0.000001","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.022584","0.002048","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.022584","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.024634","0.002050","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.038438","0.013804","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.038456","0.000018","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.039973","0.001517","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.044086","0.004113","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.055843","0.011757","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.073271","0.017428","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.077349","0.004078","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.079417","0.002068","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.094243","0.014826","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.096312","0.002069","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.118884","0.022572","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.120951","0.002067","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.122979","0.002028","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.125048","0.002069","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.229477","0.104429","117","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.229497","0.000020","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.236152","0.006655","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.262755","0.026603","97","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.266339","0.003584","110","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.267384","0.001045","110","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.268921","0.001537","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.268919","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.273528","0.004609","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.275578","0.002050","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.277625","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.277626","0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.279160","0.001534","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.279161","0.000001","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.279162","0.000001","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.281720","0.002558","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.281720","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.285306","0.003586","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.288377","0.003071","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.290426","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.291962","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.294010","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.298105","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.298106","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.298107","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.302714","0.004607","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.304760","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.304762","0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.310906","0.006144","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.313465","0.002559","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.313465","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.321657","0.008192","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.327289","0.005632","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.327288","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.327288","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.329303","0.002015","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.329335","0.000032","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.329337","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.331384","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.333946","0.002562","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.338041","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.350841","0.012800","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.350841","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.350842","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.352888","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.352890","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.352890","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.359546","0.006656","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.369273","0.009727","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.371321","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.371321","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.371320","-0.000001","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.373368","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.373371","0.000003","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.373370","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.373369","-0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.375417","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.376952","0.001535","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.376952","0.000000","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.383608","0.006656","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.387705","0.004097","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.387704","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.388218","0.000514","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.389754","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.389754","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.389754","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.391802","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.393849","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.397433","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.399993","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.402554","0.002561","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.402553","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.402554","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.410233","0.007679","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.414329","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.414329","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.420984","0.006655","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.420954","-0.000030","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.427128","0.006174","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.427128","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.428664","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.431737","0.003073","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.431739","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.445561","0.013822","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.445561","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.445561","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.447608","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.451192","0.003584","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.455288","0.004096","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.459385","0.004097","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.459385","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.459387","0.000002","112","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.460921","0.001534","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.467064","0.006143","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.470649","0.003585","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.472698","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.472697","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.474713","0.002016","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.474745","0.000032","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.476792","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.476792","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.477815","0.001023","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.479863","0.002048","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.479863","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.481912","0.002049","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.485495","0.003583","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.485496","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.485497","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.487544","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.487545","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.489593","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.489593","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.489591","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.491098","0.001507","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.491129","0.000031","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.493177","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.510585","0.017408","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.513145","0.002560","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.513145","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.513146","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.513658","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.513657","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.514169","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.514168","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529529","0.015361","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529528","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529528","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529499","-0.000029","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529527","0.000028","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529528","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.529529","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.535652","0.006123","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","22.537210","0.001558","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","22.540261","0.003051","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
