"Protocol","Time","d_time","Length","Source","src_port","Destination","dst_port"
"802.11","0.001552","-0.000002","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001556","0.000004","97","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","0.001552","-0.000004","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000000","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001552","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000000","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001552","-0.000001","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000001","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001553","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.001552","-0.000001","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002064","0.000512","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002066","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002066","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002066","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002066","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","-0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002066","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002065","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002577","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002577","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.002576","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.011282","0.008706","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.011282","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.013330","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.017426","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.036882","0.019456","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.038931","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.038929","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.046608","0.007679","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.048657","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.048658","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.050192","0.001534","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.052241","0.002049","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.058385","0.006144","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.058383","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.064019","0.005636","108","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","0.066064","0.002045","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.066063","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.068112","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.071696","0.003584","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.071696","0.000000","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.073745","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.073745","0.000000","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.075794","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.075792","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.075793","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.077840","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.077841","0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.079888","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.079889","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.081425","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.081425","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.083475","0.002050","108","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","0.083472","-0.000003","108","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.083472","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.085521","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.085521","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.087568","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.087568","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.089618","0.002050","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.089615","-0.000003","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.091154","0.001539","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.093202","0.002048","108","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.093200","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.093201","0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.099344","0.006143","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.107022","0.007678","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.107022","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.107024","0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.109071","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.110608","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.110609","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.110607","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.112655","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.128016","0.015361","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.132112","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.133648","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.135696","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.137743","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.137743","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.139792","0.002049","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.139775","-0.000017","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.141839","0.002064","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.141839","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.141841","0.000002","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.143888","0.002047","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.143888","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.145424","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.149520","0.004096","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.149519","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.151568","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.151568","0.000000","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.153617","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.153616","-0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.155152","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.155152","0.000000","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.155666","0.000514","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.161297","0.005631","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.161297","0.000000","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.161298","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.163346","0.002048","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.164882","0.001536","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.164882","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.164881","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.167441","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.171025","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","0.929347","0.758322","239","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.023041","2.093694","239","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.036888","0.013847","30","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.039956","0.003068","30","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.040984","0.001028","162","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.050693","0.009709","56","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"EAPOL","3.051714","0.001021","131","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"EAPOL","3.054292","0.002578","155","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"EAPOL","3.057345","0.003053","235","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"EAPOL","3.059925","0.002580","131","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.081409","0.021484","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.082944","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.089602","0.006658","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.093697","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.097281","0.003584","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.099329","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.103446","0.004117","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.105473","0.002027","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.107521","0.002048","388","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.109058","0.001537","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.109075","0.000017","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.109055","-0.000020","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.111106","0.002051","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.111105","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.115201","0.004096","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.115202","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.117272","0.002070","121","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.118785","0.001513","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.121346","0.002561","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.122882","0.001536","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.124929","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.124929","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.124930","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.129026","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.130582","0.001556","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.143384","0.012802","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.143384","0.000000","105","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.145432","0.002048","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.147480","0.002048","121","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.149528","0.002048","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.149505","-0.000023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.149505","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.149506","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.151554","0.002048","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.151554","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.151554","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.151554","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.151554","0.000000","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.152578","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.152576","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.152573","-0.000003","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.154113","0.001540","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.154114","0.000001","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.154113","-0.000001","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.156184","0.002071","149","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.159746","0.003562","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.159746","0.000000","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.159744","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.161794","0.002050","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.161794","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.163842","0.002048","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.163842","0.000000","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.163841","-0.000001","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.165890","0.002049","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.165890","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.167938","0.002048","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.167937","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.169474","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.169984","0.000510","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.170498","0.000514","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.173568","0.003070","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.174593","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.177665","0.003072","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.181249","0.003584","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.181249","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.181761","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.187392","0.005631","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.191489","0.004097","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.199168","0.007679","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.199192","0.000024","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.201240","0.002048","113","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.201240","0.000000","105","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.201217","-0.000023","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.203265","0.002048","113","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.204820","0.001555","105","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.204824","0.000004","121","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.206870","0.002046","119","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.208895","0.002025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.208916","0.000021","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.208896","-0.000020","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.210944","0.002048","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.210946","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.212480","0.001534","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.212481","0.000001","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.212481","0.000000","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.214548","0.002067","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.214549","0.000001","121","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.214528","-0.000021","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.220694","0.006166","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.222722","0.002028","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.222740","0.000018","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.224278","0.001538","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.230400","0.006122","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.230401","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.234007","0.003606","117","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.253972","0.019965","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.255508","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.257557","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.257557","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.265237","0.007680","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.265236","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.267284","0.002048","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.267284","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.274964","0.007680","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.274964","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.274968","0.000004","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.274963","-0.000005","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.282132","0.007169","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.282131","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.283668","0.001537","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.285716","0.002048","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.287764","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.288789","0.001025","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.290324","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.291348","0.001024","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.291350","0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.008704","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.000000","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300053","-0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300056","0.000002","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.300054","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300054","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300565","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.300565","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.301590","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.302102","0.000512","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.302613","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.304661","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","3.304664","0.000003","118","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","3.308245","0.003581","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
