"Protocol","Time","d_time","Length","Source","src_port","Destination","dst_port"
"802.11","17.464422","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464423","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464422","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464422","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464421","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464423","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464935","0.000512","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.464933","-0.000002","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.466470","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468005","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468008","0.000003","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468008","0.000000","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468507","0.000499","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468517","0.000010","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.468518","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.469527","0.001009","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.470052","0.000525","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.472614","0.002562","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.474151","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.474663","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.475687","0.001024","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.478247","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.479271","0.001024","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.479271","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.479271","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.479783","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.480807","0.001024","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.480806","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.480807","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.481318","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.482343","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.482854","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.483943","0.001089","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.484454","0.000511","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.485478","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.485991","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.487015","0.001024","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.489062","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.489575","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.490598","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.493670","0.003072","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.493658","-0.000012","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.494183","0.000525","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.496231","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.497255","0.001024","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.498278","0.001023","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.505446","0.007168","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.505446","0.000000","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.505437","-0.000009","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.620135","0.114698","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.621160","0.001025","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.621672","0.000512","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.624232","0.002560","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.624231","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.624232","0.000001","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.624744","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.626279","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.626278","-0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.626279","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.627303","0.001024","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.627303","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.627816","0.000513","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.627815","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.628838","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.630374","0.001536","76","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.630887","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.631395","0.000508","97","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.632935","0.001540","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.632936","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.633447","0.000511","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.633959","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.635496","0.001537","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.636007","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.637032","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.637031","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.637032","0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.637544","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.640616","0.003072","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.641639","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.642152","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.643176","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.643688","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.644187","0.000499","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.644200","0.000013","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.644200","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.644704","0.000504","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.659042","0.014338","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.661608","0.002566","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.661609","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.661607","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.662119","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.662119","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.663656","0.001537","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.665191","0.001535","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.665703","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.665703","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.666727","0.001024","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.668264","0.001537","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.668776","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.669800","0.001024","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.671335","0.001535","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.671335","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.671335","0.000000","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.671847","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.672359","0.000512","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.673896","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.674919","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.676455","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.676455","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.676966","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.677991","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.678503","0.000512","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.678503","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.679527","0.001024","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.679527","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.680040","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.681576","0.001536","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.683112","0.001536","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.683624","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.694889","0.011265","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.698983","0.004094","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.704608","0.005625","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.818792","0.114184","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.822376","0.003584","129","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.824934","0.002558","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.826472","0.001538","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.826473","0.000001","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.826473","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.826985","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.826987","0.000002","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.827496","0.000509","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.827497","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.827497","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.829033","0.001536","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.829033","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.829545","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.833129","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.833129","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.833128","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.837736","0.004608","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.838249","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.838760","0.000511","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.838759","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.840809","0.002050","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.840811","0.000002","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.841319","0.000508","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.842344","0.001025","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.842857","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.845417","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.846439","0.001022","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.846441","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.846952","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.849001","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.849001","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.854120","0.005119","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.854119","-0.000001","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.862304","0.008185","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","17.864873","0.002569","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.867433","0.002560","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.867945","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.867946","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.868458","0.000512","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.871018","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.871017","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.872041","0.001024","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.872041","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.872042","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.872554","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.872553","-0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.875113","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.875113","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.875114","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.875624","0.000510","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.877673","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.878186","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.878184","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.878698","0.000514","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.878697","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.879722","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.879721","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.879720","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.881768","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.881770","0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.882792","0.001022","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.883818","0.001026","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.883818","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.884842","0.001024","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.887914","0.003072","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.890473","0.002559","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.891498","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.891499","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.891498","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.892521","0.001023","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.892519","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.893545","0.001026","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.893544","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.893544","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.894056","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.894570","0.000514","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.895593","0.001023","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.895592","-0.000001","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.896104","0.000512","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.899178","0.003074","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.901224","0.002046","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.903274","0.002050","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.903273","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.903274","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.903786","0.000512","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.905322","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.905322","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.905819","0.000497","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.907882","0.002063","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.907882","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.907883","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.909418","0.001535","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.909405","-0.000013","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","17.909407","0.000002","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","18.025114","0.115707","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","18.028201","0.003087","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.028713","0.000512","129","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.031275","0.002562","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.031273","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.031274","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.031787","0.000513","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.031781","-0.000006","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","18.034346","0.002565","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.034347","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.034347","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.034857","0.000510","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.034859","0.000002","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.036905","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.036906","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.037929","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.037930","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.037929","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.039978","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.039978","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.041514","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.041513","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.041513","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.042028","0.000515","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.042027","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.042028","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.044074","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.044073","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.045612","0.001539","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.045610","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.052265","0.006655","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.052260","-0.000005","120","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","18.052778","0.000518","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.054314","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.054823","0.000509","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.054820","-0.000003","26","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","18.072234","0.017414","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.073770","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.074282","0.000512","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.074282","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.075818","0.001536","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.075818","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.076330","0.000512","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.077866","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.077866","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.079914","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.079914","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.079914","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.081963","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.084011","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.084010","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.084011","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.086058","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.086058","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.087594","0.001536","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.087594","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.087594","0.000000","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.089642","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.089643","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.091690","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.091691","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.093738","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.093719","-0.000019","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.093738","0.000019","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.095787","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.095786","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","18.097323","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
