"Protocol","Time","d_time","Length","Source","Destination","dst_port"
"802.11","42.128030","0.102405","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.182363","0.054333","116","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.229981","0.047618","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.332892","0.102911","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.435290","0.102398","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.537693","0.102403","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.639582","0.101889","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.741979","0.102397","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.844380","0.102401","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","42.947292","0.102912","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.055326","0.108034","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.152095","0.096769","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.254557","0.102462","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.301144","0.046587","109","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.356956","0.055812","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.459356","0.102400","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.561756","0.102400","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.663646","0.101890","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.868444","0.204798","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","43.971355","0.102911","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.074268","0.102913","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.176221","0.101953","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.279129","0.102908","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.380504","0.101375","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.495196","0.114692","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.585302","0.090106","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.687705","0.102403","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.892502","0.204797","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
"802.11","44.994906","0.102404","24","LGElectr_d3:1f:2d","Shenzhen_2c:52:5f",""
